ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen
583	0	0			150	75
584	0	0			98	75
585	0	0			150	75
586	0	0			150	75
587	0	0			150	75
588	0	0			150	75
589	0	0			150	75
590	0	0			123	75
591	0	0			150	75
592	0	0			150	75
593	0	0			150	75
594	0	0			150	75
595	0	0			150	75
596	0	0			150	75
597	0	0			123	75
598	0	0			150	75
599	0	0			147	75
600	0	0			150	75
601	0	0			150	75
602	0	0			150	75
603	0	0			150	75
604	0	0			150	75
605	0	0			111	75
606	0	0			111	75
607	0	0			150	75
608	0	0			150	75
609	0	0			150	75
610	0	0			99	75
611	0	0			96	75
612	0	0			102	75
613	0	0			150	75
614	0	0			150	75
615	0	0			150	75
616	0	0			150	75
617	0	0			150	75
618	0	0			150	75
619	0	0			150	75
620	0	0			116	75
621	0	0			150	75
622	0	0			150	75
623	0	0			150	75
624	0	0			150	75
625	0	0			150	75
626	0	0			150	75
627	0	0			150	75
628	0	0			150	75
629	0	0			150	75
630	0	0			150	75
631	0	0			150	75
632	0	0			150	75
633	0	0			150	75
634	0	0			150	75
635	0	0			150	75
636	0	0			150	75
637	0	0			150	75
638	0	0			150	75
639	0	0			123	75
640	0	0			150	75
641	0	0			150	75
642	0	0			150	75
643	0	0			150	75
644	0	0			150	75
645	0	0			85	75
646	0	0			112	75
647	0	0			150	75
648	0	0			135	75
649	0	0			150	75
650	0	0			150	75
651	0	0			150	75
652	0	0			150	75
653	0	0			150	75
654	0	0			150	75
655	0	0			150	75
656	0	0			150	75
657	0	0			150	75
658	0	0			150	75
659	0	0			150	75
660	0	0			150	75
661	0	0			150	75
662	0	0			150	75
663	0	0			150	75
664	0	0			150	75
665	0	0			133	75
666	0	0			150	75
667	0	0			126	75
668	0	0			150	75
669	0	0			150	75
670	0	0			150	75
671	0	0			150	75
672	0	0			150	75
673	0	0			150	75
674	0	0			150	75
675	0	0			150	75
676	0	0			150	75
677	0	0			150	75
678	0	0			150	75
679	0	0			150	75
680	0	0			150	75
681	0	0			150	75
682	0	0			150	75
683	0	0			150	75
684	0	0			150	75
685	0	0			150	75
686	0	0			150	75
687	0	0			150	75
688	0	0			150	75
689	0	0			150	75
690	0	0			150	75
691	0	0			150	75
692	0	0			150	75
693	0	0			147	75
694	0	0			141	75
695	0	0			132	75
696	0	0			150	75
697	0	0			150	75
698	0	0			150	75
699	0	0			112	75
700	0	0			150	75
701	0	0			150	75
702	0	0			111	75
703	0	0			111	75
704	0	0			150	75
705	0	0			150	75
706	0	0			126	75
707	0	0			123	75
708	0	0			126	75
709	0	0			150	75
710	0	0			150	75
711	0	0			150	75
712	0	0			150	75
713	0	0			150	75
714	0	0			150	75
715	0	0			87	75
716	0	0			108	75
717	0	0			150	75
718	0	0			150	75
719	0	0			150	75
720	0	0			150	75
721	0	0			150	75
722	0	0			150	75
723	0	0			150	75
724	0	0			129	75
725	0	0			111	75
726	0	0			111	75
727	0	0			150	75
728	0	0			150	75
729	0	0			126	75
730	0	0			123	75
731	0	0			111	75
732	0	0			111	75
733	0	0			150	75
734	0	0			150	75
735	0	0			150	75
736	0	0			150	75
737	0	0			150	75
738	0	0			150	75
739	0	0			150	75
740	0	0			126	75
741	0	0			150	75
742	0	0			150	75
743	0	0			126	75
744	0	0			114	75
745	0	0			150	75
746	0	0			126	75
747	0	0			96	75
748	0	0			99	75
749	0	0			96	75
750	0	0			150	75
751	0	0			126	75
752	0	0			150	75
753	0	0			87	75
754	0	0			108	75
755	0	0			111	75
756	0	0			111	75
757	0	0			150	75
758	0	0			150	75
759	0	0			126	75
760	0	0			123	75
761	0	0			150	75
762	0	0			150	75
763	0	0			150	75
764	0	0			146	75
765	0	0			150	75
766	0	0			150	75
767	0	0			150	75
768	0	0			87	75
769	0	0			108	75
770	0	0			150	75
771	0	0			150	75
772	0	0			112	75
773	0	0			150	75
774	0	0			150	75
775	0	0			111	75
776	0	0			111	75
777	0	0			150	75
778	0	0			150	75
779	0	0			126	75
780	0	0			123	75
781	0	0			150	75
782	0	0			150	75
783	0	0			150	75
784	0	0			150	75
785	0	0			150	75
786	0	0			150	75
787	0	0			150	75
788	0	0			150	75
789	0	0			150	75
790	0	0			150	75
791	0	0			147	75
792	0	0			141	75
793	0	0			132	75
794	0	0			150	75
795	0	0			111	75
796	0	0			111	75
797	0	0			150	75
798	0	0			150	75
799	0	0			126	75
800	0	0			123	75
801	0	0			150	75
802	0	0			87	75
803	0	0			108	75
804	0	0			150	75
805	0	0			150	75
806	0	0			150	75
807	0	0			150	75
808	0	0			150	75
809	0	0			150	75
810	0	0			150	75
811	0	0			129	75
812	0	0			150	75
813	0	0			147	75
814	0	0			141	75
815	0	0			132	75
816	0	0			150	75
817	0	0			111	75
818	0	0			111	75
819	0	0			150	75
820	0	0			150	75
821	0	0			126	75
822	0	0			123	75
823	0	0			126	75
824	0	0			150	75
825	0	0			150	75
826	0	0			150	75
827	0	0			150	75
828	0	0			112	75
829	0	0			150	75
830	0	0			150	75
831	0	0			111	75
832	0	0			111	75
833	0	0			150	75
834	0	0			150	75
835	0	0			126	75
836	0	0			123	75
837	0	0			111	75
838	0	0			111	75
839	0	0			150	75
840	0	0			150	75
841	0	0			150	75
842	0	0			150	75
843	0	0			150	75
844	0	0			150	75
845	0	0			82	75
846	0	0			150	75
847	0	0			150	75
848	0	0			150	75
849	0	0			150	75
850	0	0			146	75
851	0	0			87	75
852	0	0			108	75
853	0	0			150	75
854	0	0			150	75
855	0	0			150	75
856	0	0			150	75
857	0	0			150	75
858	0	0			150	75
859	0	0			147	75
860	0	0			141	75
861	0	0			132	75
862	0	0			150	75
863	0	0			150	75
864	0	0			150	75
865	0	0			112	75
866	0	0			150	75
867	0	0			150	75
868	0	0			111	75
869	0	0			111	75
870	0	0			150	75
871	0	0			150	75
872	0	0			126	75
873	0	0			123	75
874	0	0			150	75
875	0	0			150	75
876	0	0			150	75
877	0	0			150	75
878	0	0			150	75
879	0	0			150	75
880	0	0			131	75
881	0	0			121	75
882	0	0			150	75
883	0	0			126	75
884	0	0			150	75
885	0	0			126	75
886	0	0			128	75
887	0	0			126	75
888	0	0			150	75
889	0	0			150	75
890	0	0			87	75
891	0	0			108	75
892	0	0			150	75
893	0	0			150	75
894	0	0			150	75
895	0	0			150	75
896	0	0			150	75
897	0	0			150	75
898	0	0			119	75
899	0	0			137	75
900	0	0			150	75
901	0	0			150	75
902	0	0			129	75
903	0	0			150	75
904	0	0			150	75
905	0	0			150	75
906	0	0			150	75
907	0	0			150	75
908	0	0			150	75
909	0	0			150	75
910	0	0			150	75
911	0	0			150	75
912	0	0			141	75
913	0	0			144	75
914	0	0			150	75
915	0	0			150	75
916	0	0			121	75
917	0	0			150	75
918	0	0			150	75
919	0	0			150	75
920	0	0			150	75
921	0	0			150	75
922	0	0			150	75
923	0	0			150	75
924	0	0			144	75
925	0	0			150	75
926	0	0			135	75
927	0	0			150	75
928	0	0			150	75
929	0	0			150	75
930	0	0			150	75
931	0	0			150	75
932	0	0			150	75
933	0	0			99	75
934	0	0			150	75
935	0	0			115	75
936	0	0			150	75
937	0	0			150	75
938	0	0			150	75
939	0	0			150	75
940	0	0			150	75
941	0	0			150	75
942	0	0			150	75
943	0	0			141	75
944	0	0			150	75
945	0	0			150	75
946	0	0			150	75
947	0	0			150	75
948	0	0			150	75
949	0	0			150	75
950	0	0			150	75
951	0	0			150	75
952	0	0			137	75
953	0	0			150	75
954	0	0			150	75
955	0	0			150	75
956	0	0			149	75
957	0	0			150	75
958	0	0			150	75
959	0	0			150	75
960	0	0			111	75
961	0	0			150	75
962	0	0			109	75
963	0	0			150	75
964	0	0			150	75
965	0	0			113	75
966	0	0			150	75
967	0	0			150	75
968	0	0			150	75
969	0	0			96	75
970	0	0			102	75
971	0	0			84	75
972	0	0			140	75
973	0	0			150	75
974	0	0			150	75
975	0	0			117	75
976	0	0			117	75
977	0	0			150	75
978	0	0			144	75
979	0	0			135	75
980	0	0			150	75
981	0	0			150	75
982	0	0			150	75
983	0	0			150	75
984	0	0			150	75
985	0	0			139	75
986	0	0			150	75
987	0	0			150	75
988	0	0			150	75
989	0	0			150	75
990	0	0			150	75
991	0	0			150	75
992	0	0			150	75
993	0	0			150	75
994	0	0			150	75
995	0	0			150	75
996	0	0			107	75
997	0	0			150	75
998	0	0			141	75
999	0	0			126	75
1000	0	0			150	75
1001	0	0			150	75
1002	0	0			150	75
1003	0	0			150	75
1004	0	0			150	75
1005	0	0			98	75
1006	0	0			150	75
1007	0	0			150	75
1008	0	0			124	75
1009	0	0			150	75
1010	0	0			150	75
1011	0	0			150	75
1012	0	0			150	75
1013	0	0			150	75
1014	0	0			150	75
1015	0	0			150	75
1016	0	0			150	75
1017	0	0			150	75
1018	0	0			150	75
1019	0	0			150	75
1020	0	0			150	75
1021	0	0			150	75
1022	0	0			150	75
1023	0	0			150	75
1024	0	0			150	75
1025	0	0			148	75
1026	0	0			150	75
1027	0	0			150	75
1028	0	0			150	75
1029	0	0			150	75
1030	0	0			150	75
1031	0	0			150	75
1032	0	0			150	75
1033	0	0			150	75
1034	0	0			150	75
1035	0	0			150	75
1036	0	0			150	75
1037	0	0			150	75
1038	0	0			110	75
1039	0	0			123	75
1040	0	0			150	75
1041	0	0			81	75
1042	0	0			150	75
1043	0	0			150	75
1044	0	0			132	75
1045	0	0			150	75
1046	0	0			150	75
1047	0	0			150	75
1048	0	0			150	75
1049	0	0			142	75
1050	0	0			150	75
1051	0	0			150	75
1052	0	0			150	75
1053	0	0			150	75
1054	0	0			150	75
1055	0	0			150	75
1056	0	0			150	75
1057	0	0			150	75
1058	0	0			144	75
1059	0	0			150	75
1060	0	0			150	75
1061	0	0			150	75
1062	0	0			150	75
1063	0	0			150	75
1064	0	0			150	75
1065	0	0			150	75
1066	0	0			150	75
1067	0	0			150	75
1068	0	0			150	75
1069	0	0			150	75
1070	0	0			150	75
1071	0	0			150	75
1072	0	0			150	75
1073	0	0			150	75
1074	0	0			150	75
1075	0	0			150	75
1076	0	0			150	75
1077	0	0			147	75
1078	0	0			150	75
1079	0	0			145	75
1080	0	0			150	75
1081	0	0			150	75
1082	0	0			116	75
1083	0	0			150	75
1084	0	0			150	75
1085	0	0			150	75
1086	0	0			150	75
1087	0	0			150	75
1088	0	0			141	75
1089	0	0			150	75
1090	0	0			150	75
1091	0	0			150	75
1092	0	0			148	75
1093	0	0			150	75
1094	0	0			150	75
1095	0	0			112	75
1096	0	0			98	75
1097	0	0			150	75
1098	0	0			122	75
1099	0	0			150	75
1100	0	0			150	75
1101	0	0			146	75
1102	0	0			150	75
1103	0	0			105	75
1104	0	0			150	75
1105	0	0			150	75
1106	0	0			150	75
1107	0	0			150	75
1108	0	0			130	75
1109	0	0			150	75
1110	0	0			150	75
1111	0	0			150	75
1112	0	0			150	75
1113	0	0			150	75
1114	0	0			150	75
1115	0	0			150	75
1116	0	0			150	75
1117	0	0			150	75
1118	0	0			150	75
1119	0	0			127	75
1120	0	0			150	75
1121	0	0			150	75
1122	0	0			150	75
1123	0	0			150	75
1124	0	0			150	75
1125	0	0			150	75
1126	0	0			150	75
1127	0	0			150	75
1128	0	0			129	75
1129	0	0			150	75
1130	0	0			150	75
1131	0	0			144	75
1132	0	0			150	75
1133	0	0			150	75
1134	0	0			140	75
1135	0	0			134	75
1136	0	0			150	75
1137	0	0			150	75
1138	0	0			150	75
1139	0	0			150	75
1140	0	0			150	75
1141	0	0			150	75
1142	0	0			150	75
1143	0	0			150	75
1144	0	0			150	75
1145	0	0			150	75
1146	0	0			150	75
1147	0	0			150	75
1148	0	0			150	75
1149	0	0			150	75
1150	0	0			150	75
1151	0	0			150	75
1152	0	0			150	75
1153	0	0			150	75
1154	0	0			150	75
1155	0	0			150	75
1156	0	0			141	75
1157	0	0			150	75
1158	0	0			150	75
1159	0	0			150	75
1160	0	0			150	75
1161	0	0			150	75
1162	0	0			109	75
1163	0	0			120	75
1164	0	0			150	75
1165	0	0			150	75
1166	0	0			150	75
1167	0	0			150	75
1168	0	0			150	75
1169	0	0			150	75
1170	0	0			138	75
1171	0	0			138	75
1172	0	0			150	75
1173	0	0			110	75
1174	0	0			150	75
1175	0	0			150	75
1176	0	0			150	75
1177	0	0			150	75
1178	0	0			150	75
1179	0	0			150	75
1180	0	0			150	75
1181	0	0			150	75
1182	0	0			150	75
1183	0	0			150	75
1184	0	0			150	75
1185	0	0			150	75
1186	0	0			150	75
1187	0	0			150	75
1188	0	0			150	75
1189	0	0			142	75
1190	0	0			134	75
1191	0	0			121	75
1192	0	0			150	75
1193	0	0			150	75
1194	0	0			150	75
1195	0	0			144	75
1196	0	0			150	75
1197	0	0			150	75
1198	0	0			99	75
1199	0	0			99	75
1200	0	0			99	75
1201	0	0			102	75
1202	0	0			102	75
1203	0	0			126	75
1204	0	0			126	75
1205	0	0			126	75
1206	0	0			129	75
1207	0	0			150	75
1208	0	0			150	75
1209	0	0			150	75
1210	0	0			150	75
1211	0	0			150	75
1212	0	0			150	75
1213	0	0			150	75
1214	0	0			150	75
1215	0	0			150	75
1216	0	0			150	75
1217	0	0			150	75
1218	0	0			150	75
1219	0	0			150	75
1220	0	0			150	75
1221	0	0			150	75
1222	0	0			150	75
1223	0	0			150	75
1224	0	0			150	75
1225	0	0			150	75
1226	0	0			150	75
1227	0	0			150	75
1228	0	0			150	75
1229	0	0			150	75
1230	0	0			150	75
1231	0	0			150	75
1232	0	0			150	75
1233	0	0			126	75
1234	0	0			136	75
1235	0	0			150	75
1236	0	0			150	75
1237	0	0			150	75
1238	0	0			126	75
1239	0	0			114	75
1240	0	0			150	75
1241	0	0			76	75
1242	0	0			150	75
1243	0	0			150	75
1244	0	0			150	75
1245	0	0			150	75
1246	0	0			150	75
1247	0	0			150	75
1248	0	0			150	75
1249	0	0			150	75
1250	0	0			150	75
1251	0	0			150	75
1252	0	0			150	75
1253	0	0			150	75
1254	0	0			150	75
1255	0	0			150	75
1256	0	0			150	75
1257	0	0			150	75
1258	0	0			150	75
1259	0	0			150	75
1260	0	0			150	75
1261	0	0			150	75
1262	0	0			150	75
1263	0	0			150	75
1264	0	0			150	75
1265	0	0			150	75
1266	0	0			150	75
1267	0	0			145	75
1268	0	0			150	75
1269	0	0			150	75
1270	0	0			150	75
1271	0	0			150	75
1272	0	0			150	75
1273	0	0			150	75
1274	0	0			150	75
1275	0	0			150	75
1276	0	0			150	75
1277	0	0			128	75
1278	0	0			150	75
1279	0	0			150	75
1280	0	0			150	75
1281	0	0			105	75
1282	0	0			150	75
1283	0	0			150	75
1284	0	0			150	75
1285	0	0			150	75
1286	0	0			150	75
1287	0	0			150	75
1288	0	0			150	75
1289	0	0			150	75
1290	0	0			150	75
1291	0	0			150	75
1292	0	0			150	75
1293	0	0			150	75
1294	0	0			150	75
1295	0	0			150	75
1296	0	0			128	75
1297	0	0			150	75
1298	0	0			150	75
1299	0	0			150	75
1300	0	0			149	75
1301	0	0			150	75
1302	0	0			150	75
1303	0	0			150	75
1304	0	0			136	75
1305	0	0			150	75
1306	0	0			139	75
1307	0	0			150	75
1308	0	0			150	75
1309	0	0			150	75
1310	0	0			133	75
1311	0	0			133	75
1312	0	0			150	75
1313	0	0			150	75
1314	0	0			150	75
1315	0	0			139	75
1316	0	0			150	75
1317	0	0			150	75
1318	0	0			150	75
1319	0	0			150	75
1320	0	0			150	75
1321	0	0			150	75
1322	0	0			112	75
1323	0	0			150	75
1324	0	0			150	75
1325	0	0			112	75
1326	0	0			150	75
1327	0	0			150	75
1328	0	0			150	75
1329	0	0			150	75
1330	0	0			150	75
1331	0	0			121	75
1332	0	0			135	75
1333	0	0			150	75
1334	0	0			106	75
1335	0	0			150	75
1336	0	0			150	75
1337	0	0			150	75
1338	0	0			150	75
1339	0	0			150	75
1340	0	0			150	75
1341	0	0			150	75
1342	0	0			76	75
1343	0	0			150	75
1344	0	0			150	75
1345	0	0			150	75
1346	0	0			140	75
1347	0	0			137	75
1348	0	0			135	75
1349	0	0			150	75
